State,text,label
TX,"My registration status says Suspense; what does this mean? Suspense means that the registrar is not certain of your residential address. If the registrar has reason to believe that a voter's current residence is different from that indicated on the registration records, then the registrar shall deliver to the voter a written confirmation notice requesting confirmation of the voter's current residence. When a Notice of Address Confirmation is sent, the voter automatically is put on suspense. As a common practice, a Notice of Address Confirmation is sent (and an individual is placed on suspense) when:The voter’s registration certificate has been returned as non-deliverable;A Jury Summons is returned as non-deliverable; orAny mailing that was sent to the voter was returned as non-deliverable.The voter registrar has received information indicating the voter no longer resides at the address on the voter’s record.",0
TX,"Who is eligible to vote early? What are the dates for voting early in person? Any registered voter may vote early by personal appearance (in person). Early voting by personal appearance for theNovember 5, 2024Election begins onOctober 21, 2024and ends onNovember 1, 2024. You may vote at any early voting location in your county of registration.",0
TX,Will I still be allowed to vote if my status is listed as Suspense? Yes. A voter whose status is on suspense is eligible to vote in an election provided that the voter completes a Statement of Residence either when voting by mail or at the polls prior to voting (within the same county as the voter’s current registration) or (if the voter has moved to a new county) completes a Limited Ballot application during Early Voting at the main early voting polling place. A voter on Suspense who has moved within the same county would be allowed to vote on Election Day by returning to the precinct in which the voter previously resided and completing a Statement of Residence at that time. A voter may also complete a Voter Registration Application to update his/her address prior the Registration Cutoff deadline for any election and send the newly updated application to theVoter Registrarin the county in which the voter resides.,0
TX,"Where do I go to vote? You will be able to find early voting locations by using our search siteAm I Registered?, which will be populated with voting sites a few days before early voting begins. Or, you may want to contact theEarly Voting Clerk for State and County Electionsin your county. Also, many newspapers publish early voting and election day polling locations, so you might be able to find the information there.",0
TX,Can anybody vote early by mail? Only specific reasons entitle a registered voter to vote early by mail (no longer called absentee voting). You may request a ballot by mail if you:will be away from your county on Election Dayandduring the hours that early voting is conducted;are sick or disabled; (as defined in Texas Election Code 82.002(a))Expected to give birth within three weeks before or after Election Day;are 65 years of age or older on Election Day; orare confined in jail or Involuntary Civil Commitment,0
TX,"I fall under one of the 5 reasons above. What do I do now? Are there deadlines connected with this procedure? First, request an Application for Ballot by Mail (ABBM) from the Early Voting Clerk in the political subdivision conducting your election, or from our office. You may alsoprint an ABBM directly from our website (PDF), (Spanish version (PDF). Once received, read the instructions carefully, complete the ABBM form and return it to the Early Voting Clerk.For theNovember 5, 2024UniformElection date, the last day for the early voting clerk to receive applications for a ballot to be voted by mail isOctober 25, 2024, in order for you to receive a ballot by mail. All applications to vote by mail must be received by the early voting clerk before the close of regular business or 12 noon, whichever is later. Please note that different deadlines apply to the last day to receive ballots sent by the following: (1) Non-military and military voters who mailed ballotsdomesticallyand submitted anABBM; (2) Non-military and military voters who mailed ballots fromoverseasand who submitted anABBM; (3)Non-militaryvoters who mailed ballots fromoverseasand who submitted a Federal Postcard Application (“FPCA”); and (4)Militaryvoters who mailed ballotsdomesticallyor fromoverseasand who submitted aFPCThe deadline to receive ballots mailed within the United States from non-military and military voters who submitted an Application for Ballot by Mail (“ABBM”) is5:00 p.m. onWednesday, November 6, 2024. The carrier envelope must have a postmark showing it was in the mail by7:00 p.m. onNovember 5, 2024.The deadline to receive ballots mailed from non-military and military voters who mailed ballots from overseas and who submitted an Application for Ballot by Mail (“ABBM”) isTuesday, November 12, 2024.The carrier envelope must have a postmark showing it was in the mail by7:00 p.m. onNovember 5, 2024.The deadline to receive ballots mailed from non-military voters who mailed ballots from overseas and who submitted a Federal Post Card Application (“FPCA”) isTuesday, November 12, 2024. The carrier envelope must have a postmark showing it was in the mail by7:00 p.m. onNovember 5, 2024.The deadline to receive ballots mailed from military voters who mailed ballots domestically or from overseas and who submitted a Federal Post Card Application (“FPCA”) isTuesday, November 12, 2024.The carrier envelope does not need to have any postmark.Learn more about the ABBM process and to request an ABBM from our office(or print one directly from the web)",0
TX,"It’s election day, November 5, 2024, and I’m registered and ready to vote and have what I need to bring to the polls. Where do I go? What are the hours for voting on election day? You will be able to find election day voting locations by using our search siteAm I Registered?, which will be populated with voting sites a few days before election day. Or, you may want to contact theElection Official for State and County Electionsin your county. Also, many newspapers publish election day polling locations. The hours of voting on election day are7:00 a.m. to 7:00 p.m.",0
TX,Does a voter have to vote in the main election in order to vote in a runoff-election? No. Section 11.001 of the Texas Election Code prescribes the specific qualifications necessary in order to vote in a Texas election. There isnorequirement to have previously voted in the main election in order to participate in the subsequent run-off election.,0
TX,When do the identification procedures go into effect? The identification procedures are effective immediately.,0
TX,"Do I need to bring my voter certificate/card? Will I be able to vote without it? While you do not need to bring your voter registration certificate with you to vote, we highly recommend that you have it with you at the polling place. In some situations, having your voter registration certificate will allow you to vote a regular ballot instead of a provisional ballot. For example, if you do not possess one of the seven (7) acceptable forms of photo identification, and you cannot reasonably obtain one, you can use your valid voter registration certificate as a form of supporting identification when you execute your Reasonable Impediment Declaration, and vote a regular ballot. As another example, if your name does not appear on the official list of registered voters in the precinct, you may be able to cast a regular ballot by presenting your valid voter registration certificate along with an acceptable form of photo identification. In addition, for example, if you do not possess one of the seven (7) acceptable forms of identification, and you cannot reasonably obtain one, and your name is not on the official list of registered voters in the precinct, you may be able to cast a regular ballot by presenting your valid voter registration certificate and executing a Reasonable Impediment Declaration.Please note that you may contact yourcounty voter registrar’s officeto obtain a replacement registration certificate.",0
TX,"What kind of identification is required to qualify to vote in person? When a voter arrives at a polling location, the voter will be asked to present one of the seven (7) acceptable forms of photo ID (listed below). If a voter does not possess an acceptable form of photo identification and cannot reasonably obtain one, the voter may present a supporting form of ID and execute a Reasonable Impediment Declaration, noting the voter’s reasonable impediment to obtaining an acceptable form of photo identification, stating that the information contained in the declaration is true, that the voter is the same individual personally appearing at the polling place to sign the declaration, and that the voter faces a reasonable impediment to procuring an acceptable form of photo identification. If a voter has continued access to their acceptable form of photo ID, but, for example, forgets to bring their acceptable form of approved photo ID to the polling place and/or left it, for example, at home or in their car, the voter still possesses the acceptable photo ID and must use it to vote.Here is a list of the acceptable forms of photo ID:Texas Driver License issued by the Texas Department of Public Safety (DPS)Texas Election Identification Certificate issued by DPSTexas Personal Identification Card issued by DPSTexas Handgun License issued by DPSUnited States Military Identification Card containing the person’s photographUnited States Citizenship Certificate containing the person’s photographUnited States Passport (book or card)With the exception of the U.S. Citizenship Certificate, which does not expire, for voters aged 18-69, the acceptable form of photo identification may be expired no more than four years before being presented for voter qualification at the polling place. For voters aged 70 or older, the acceptable form of photo identification may be expired for any length of time if the identification is otherwise valid.Here is a list of the supporting forms of ID that can be presented if the voter does not possess an acceptable form of photo identification, and cannot reasonably obtain one:copy or original of a government document that shows the voter’s name and an address, including the voter’s voter registration certificate;copy of or original current utility bill;copy of or original bank statement;copy of or original government check;copy of or original paycheck; orcopy of or original of (a) a certified domestic (from a U.S. state or territory) birth certificate or (b) a document confirming birth admissible in a court of law which establishes the voter’s identity (which may include a foreign birth document).",0
TX,"My acceptable form of photo ID is expired. Will it still work? With the exception of the U.S. Citizenship Certificate, which does not expire, for voters aged 18-69, the acceptable form of photo identification may be expired no more than four years before being presented for voter qualification at the polling place. For voters aged 70 or older, the acceptable form of photo identification may be expired for any length of time if the identification is otherwise valid.",0
TX,"What if I forget to bring my photo identification with me when I vote in person? Will I be turned away? If a voter has continued access to their acceptable form of photo ID, but, for example, forgets to bring their acceptable form of approved photo ID to the polling place and/or left it, for example, at home or in their car, the voter still possesses the acceptable photo ID and must use it to vote. Accordingly, if you possess, but did not bring to the polling place, one of the seven (7) acceptable forms of photo identification with you when you vote in person, you may cast a “provisional ballot” at the polling location instead of a regular ballot, or you may return to the polling place before the polls close on Election Day with your acceptable form of photo identification and vote a regular ballot at that time. In order to have the provisional ballot counted in the election, you will have to visit the county voter registrar’s office by the sixth calendar day after Election Day. At the county voter registrar’s office, you will have to show one of the seven (7) acceptable forms of photo identification listed above, or, if you qualify, submit a natural disaster temporary affidavit referenced above. If you present a proper form of photo identification or submit the natural disaster temporary affidavit, the provisional ballot will be counted.",0
TX,"My name on my identification (acceptable form of photo ID, or supporting form of ID, if applicable) does not exactly match my name on my voter registration card. Can I still vote? Election officials will review the ID (acceptable form of photo ID, or supporting form of ID, if applicable) and if a name is “substantially similar” to the name on their list of registered voters, you will still be able to vote, but you will also have to submit an affidavit stating that you are the same person on the list of registered voters.",0
TX,"Is there any change in the process for voting by mail? Yes – To vote by mail, you must now provide ONE of the following numbers on yourApplication for Ballot by Mail (ABBM) (PDF)as well as yourcarrier envelope (PDF): (1) Texas Driver’s License, Texas Personal Identification Number or Election Identification Certificate Number issued by the Texas Department of Public Safety (NOT your voter registration VUID number); OR (2) If you have not been issued one of the numbers above, the last 4 digits of your Social Security Number. If you have not been issued a Texas Driver’s License, Texas Personal Identification Number or Texas Election Identification Certificate Number or a Social Security Number, you must indicate so by checking the appropriate box on the ABBM.",0
TX,"Does the address on my ID (acceptable form of photo ID, or supporting form of ID, if applicable) have to match my address on the official list of registered voters at the time of voting in order for it to be acceptable as ID? No. There is no address matching requirement.",0
TX,How can I obtain a DPS Election Identification Certificate? Election Identification Certificatesare available from allDPS driver license officesduring regular business hours. Information regarding how to obtain an election identification certificate can be found on theDPS website. You may also contact DPS by telephone at (512) 424-2600 for more information.,0
TX,"What happens if (1) I refuse to show my acceptable form of photo identification, or, (2) if I do not possess an acceptable form of photo identification and cannot obtain one due to a reasonable impediment, I refuse to show one of the forms of supporting identification? Voters who refuse to show proof of identity will be allowed to vote by provisional ballot. However, please be advised that a refusal to show ID is not a valid ground for casting a provisional ballot, and it is likely that the voter’s ballot will be rejected by the ballot board.",0
TX,"Can anyone vote early, or only those people who are going to be out of town on Election Day? What are the dates for voting early in person? Any registered voter may vote early in person. To vote early by mail, you must first complete anApplication for Ballot by Mail (PDF). For complete details, refer to our section""Early Voting.""",0
TX,"What voting systems have been certified for use in the state of Texas? There are two vendors and a total of eleven voting machine systems that have been certified by the state of Texas. To learn more about each, as well as for instructions on how each voting machine works, see our ""voting systems"" section.",0
TX,"What will I need in order to vote in person on election day or during early voting? When a voter arrives at a polling location, the voter will be asked to present one of the seven (7) acceptable forms of photo ID (listed below). If a voter does not possess an acceptable form of photo identification and cannot reasonably obtain one, the voter may present a supporting form of identification and execute a Reasonable Impediment Declaration, noting the voter’s reasonable impediment to obtaining an acceptable form of photo identification, stating that the information contained in the declaration is true, that the voter is the same individual personally appearing at the polling place to sign the declaration, and that the voter faces a reasonable impediment to procuring an acceptable form of photo identification. If a voter has continued access to their acceptable form of photo ID, but, for example, forgets to bring their acceptable form of approved photo ID to the polling place and/or left it, for example, at home or in their car, the voter still possesses the acceptable photo ID and must use it to vote.Election officials are required to determine whether the voter’s name on the identification (acceptable form of photo ID or supporting form of ID (if applicable)) provided matches the name on the official list of registered voters (“OLRV”). After a voter presents their ID, whether it’s an acceptable form of photo ID or a supporting form of ID (if applicable), the election worker will compare it to the OLRV. If the name on the ID matches the name on the list of registered voters, the voter will follow the regular procedures for voting.If the name does not match exactly but is “substantially similar” to the name on the OLRV, the voter will be permitted to vote as long as the voter signs an affidavit stating that the voter is the same person on the list of registered voters.If a voter does not possess an acceptable form of photo ID, cannot reasonably obtain one, and does not have or does not bring a supporting form of ID to present in connection with a Reasonable Impediment Declaration, or if the voter does not possess an acceptable form of photo ID and can reasonably obtain an acceptable form of photo ID, or if the voter possesses, but did not bring with them, an acceptable form of photo ID, the voter may cast a provisional ballot at the polls. However, in order to have the provisional ballot counted the voter will be required to visit the county voter registrar’s office within six calendar days of the date of the election to either present an acceptable form of photo ID OR, if the voter does not possess and cannot reasonably obtain an acceptable form of photo ID, follow the Reasonable Impediment Declaration procedure, or, if applicable, submit one of the temporary affidavits addressed in these FAQs (religious objection or natural disaster) in the presence of the county voter registrar, or, if applicable, qualify for the disability exemption addressed in these FAQs with the county voter registrar.Alternatively, a voter who possesses an acceptable form of photo ID but does not have it at the polling place, or a voter who does not possess an acceptable form of photo ID, and is reasonably able to obtain one, may choose to leave the polling place and return before the close of the polls on election day with an acceptable form of photo ID to vote a regular ballot at that time. In addition, a voter who does not possess, would otherwise not be able to reasonably obtain an acceptable form of photo ID, but did not bring a supporting form of ID to the polling place, may choose to leave the polling place and return before the close of the polls on election day with said supporting form of ID to fill out the Reasonable Impediment Declaration and, if they otherwise qualify, vote a regular ballot at that time.Here is a list of the acceptable forms of photo ID at the polling place:Texas Driver License issued by the Texas Department of Public Safety (DPS)Texas Election Identification Certificate issued by DPSTexas Personal Identification Card issued by DPSTexas Handgun License issued by DPSUnited States Military Identification Card containing the person’s photographUnited States Citizenship Certificate containing the person’s photographUnited States Passport (book or card)With the exception of the U.S. Citizenship Certificate, for voters aged 18-69, the identification must be current or have expired no more than 4 years before being presented for voter qualification at the polling place. Voters aged 70 or older may use one of the seven acceptable forms of photo ID that has expired for any length of time if the identification is otherwise valid.Election Identification Certificatesare available from allDPS driver license officesduring regular business hours. Also,find mobile station locations here.Here is a list of supporting forms of ID that can be presented if the voter does not possess an acceptable form of photo identification, and cannot reasonably obtain one:copy or original of a government document that shows the voter’s name and an address, including the voter’s voter registration certificate;copy of or original current utility bill;copy of or original bank statement;copy of or original government check;copy of or original paycheck; orcopy of or original of (a) a certified domestic (from a U.S. state or territory) birth certificate or (b) a document confirming birth admissible in a court of law which establishes the voter’s identity (which may include a foreign birth document).After presenting a supporting form of ID, the voter must execute a Reasonable Impediment Declaration.Voters with a disability may apply with the county voter registrar for a permanent exemption to presenting an acceptable photo identification or following the Reasonable Impediment Declaration procedure in the county. The application must contain written documentation from either the U.S. Social Security Administration evidencing the applicant’s disability, or from the U.S. Department of Veterans Affairs evidencing a disability rating of at least 50 percent. The applicant must also state that he/she does not have a form of identification prescribed by Section 63.0101 of the Texas Election Code. Those who obtain a disability exemption will be allowed to vote upon display of their voter registration certificate reflecting the exemption, and will not need to execute a Reasonable Impediment Declaration. Please contact your county voter registrar for more details.Voters who have a consistent religious objection to being photographed or who do not present an acceptable form of photo identification listed above or follow the Reasonable Impediment Declaration procedure because of certain natural disasters as declared by the President of the United States or the Texas Governor, may vote a provisional ballot, appear at the voter registrar’s office within six (6) calendar days after election day, and sign an affidavit swearing to the religious objection or natural disaster, in order for the voter’s ballot to be counted. Please contact your county voter registrar for more details.",0
TX,"I fall under one of the 5 reasons above. What do I do now? Are there deadlines connected with this procedure? First, request an Application for Ballot by Mail (ABBM) from the Early Voting Clerk in the political subdivision conducting your election, or from our office. You may alsoprint an ABBM directly from our website (PDF), (Spanish version (PDF). Once received, read the instructions carefully, complete the ABBM form and return it to the Early Voting Clerk.For theNovember 5, 2024UniformElection date, the last day for the early voting clerk to receive applications for a ballot to be voted by mail isOctober 25, 2024, in order for you to receive a ballot by mail. All applications to vote by mail must be received by the early voting clerk before the close of regular business or 12 noon, whichever is later. Please note that different deadlines apply to the last day to receive ballots sent by the following: (1) Non-military and military voters who mailed ballotsdomesticallyand submitted anABBM; (2) Non-military and military voters who mailed ballots fromoverseasand who submitted anABBM; (3)Non-militaryvoters who mailed ballots fromoverseasand who submitted a Federal Postcard Application (“FPCA”); and (4)Militaryvoters who mailed ballotsdomesticallyor fromoverseasand who submitted aFPCThe deadline to receive ballots mailed within the United States from non-military and military voters who submitted an Application for Ballot by Mail (“ABBM”) is5:00 p.m. onWednesday, November 6, 2024. The carrier envelope must have a postmark showing it was in the mail by7:00 p.m. onNovember 5, 2024.The deadline to receive ballots mailed from non-military and military voters who mailed ballots from overseas and who submitted an Application for Ballot by Mail (“ABBM”) isTuesday, November 12, 2024.The carrier envelope must have a postmark showing it was in the mail by7:00 p.m. onNovember 5, 2024.The deadline to receive ballots mailed from non-military voters who mailed ballots from overseas and who submitted a Federal Post Card Application (“FPCA”) isTuesday, November 12, 2024. The carrier envelope must have a postmark showing it was in the mail by7:00 p.m. onNovember 5, 2024.The deadline to receive ballots mailed from military voters who mailed ballots domestically or from overseas and who submitted a Federal Post Card Application (“FPCA”) isTuesday, November 12, 2024.The carrier envelope does not needLearn more about the ABBM process and to request an ABBM from our office(or print one directly from the web)",0
TX,"I’m not sure if I’m registered; how can I confirm my voter registration status? In Texas, there are several main ways for a voter to affiliate with a party: by being accepted to vote in a party’s primary election, by taking the required oath at a party precinct convention, or by taking a party oath of affiliation generally (§§162.003, 162.006, 162.007). A voter’s affiliation with a party automatically expires at the end of each calendar year, which is December 31. (§162.010). A voter who has affiliated themselves with a party is ineligible to participate in the party affairs of another party during the same calendar year. (§§162.012, 162.013).If a voter has not voted in a party primary or taken an oath of affiliation with a party this calendar year, they have not yet affiliated with any party. If a voter has not yet affiliated with a party, they are able to vote in either party’s primary election. However, if a voter votes in the primary of one party, they will only be able to vote in that party’s primary runoff election. (§§162.012, 162.013). After being affiliated with a party, a voter is not able to change or cancel their party affiliation until the end of the calendar year. (§162.010).",0
TX,"Do I have to register or affiliate with a party before I vote in the primary? No. A registered voter is not required to pre-register or take any steps towards affiliating themselves with a party before voting in a party’s primary election. (§162.003). Additionally, when a person registers to vote in Texas, they do not register with any kind of party affiliation.",0
TX,"Does a voter have to vote in the general primary election in order to vote in a primary runoff election? No. Section 11.001 of the Texas Election Code prescribes the specific qualifications necessary in order to vote in a Texas election. There is no requirement to have previously voted in the general primary election in order to participate in the subsequent primary runoff election. Therefore, if a qualified voter did not vote in the general primary election, they are still eligible to vote in the primary runoff election.",0
TX,"If I have voted for one party in a prior calendar year, do I have to vote in the same party’s primary this year? No. A voter’s party affiliation ends at the end of each calendar year. Affiliation with a party in a prior year does not affect what primary an unaffiliated voter can vote in this year. (§162.010).",0
TX,"How can I change my party affiliation? After affiliating with a party by voting in a party’s primary or by taking an oath of affiliation with a party, a voter cannot change their party affiliation during the calendar year. (§162.010). However, affiliation will automatically expire at the end of the calendar year.",0
TX,"What if I signed a petition for a candidate for a place on the primary ballot? If a voter signed a candidate’s petition for a place on the primary ballot, that voter is only able to vote in the primary, or participate in the convention, of that candidate’s party during the voting year in which the primary election is held. For example, if a voter signed a Democratic candidate’s petition, that voter is ineligible to vote in the Republican primary or participate in a minor party convention. (§172.026).",0
TX,"If I signed a petition for a candidate for nomination in the Libertarian Party or Green Party, can I still vote in a primary election? No. If a voter signed a candidate’s petition for nomination for the Libertarian Party or Green Party, that voter is ineligible to vote in a primary election or participate in the convention of a different party during the voting year in which the primary election is held. (§§172.026, 141.041).",0
TX,"If I am not going to be 18 in time for the primary or primary runoff, but will be 18 by the time of the general election, can I vote in the primary? No. A voter must have an effective date of registration on or before election day in order to vote in that election. (§11.001). A registration is effective for purposes of early voting if it will be effective on election day. (§13.143). In Texas, the earliest a voter can submit a voter registration application is when they are 17 years and 10 months old. (§13.001). However, this application is not effective until a voter’s 18th birthday. If a voter is not 18 on or before election day, their voter registration will not be effective prior to election day and they will not be able to vote in that election. However, a voter who turns 18 between primary election day and primary runoff election day can register to vote and vote in the primary runoff election.",0
TX,"I voted in the primary election. Why did they ask if I wanted a Republican or Democratic ballot? The primary elections are two separate elections that occur on the same day. These elections are the method for both the Republican and Democratic parties to select their nominees for the general election in November. When a voter votes in a primary election or primary runoff election, they are affiliating with the party whose primary they are voting in. (§162.003). A voter who is affiliated with a political party is ineligible to become affiliated with another party during the same voting year. (§162.012). This means a voter cannot vote in both primary elections, or the primary election of one party and the runoff election of another party. Some counties will have joint primaries and/or the parties will share polling places. In a county where the Republican and Democratic parties are sharing polling places, the vote r must identify the primary in which they would like to vote, in order to ensure they receive the correct ballot and are marked as voting in the correct primary election.",0
TX,"Is the fact that I voted in a primary election confidential? No. The offices and candidates that you voted for are confidential and secret, but the fact that you voted in a particular party’s primary is public information and your name will be listed in that party’s early voting and election day rosters.",0
TX,"Why did I have to indicate party preference on my Application for a Ballot by Mail? Because a voter cannot participate in both parties’ primary elections, a voter must indicate, when voting by mail, their party preference to ensure they receive the correct ballot style.",0
TX,"Does requesting a ballot by mail affiliate me with that party? Not immediately. A voter does not become affiliated with a particular party until the early voting clerk receives their voted primary ballot. (§162.003). If a voter requests a certain primary ballot but does not return a voted ballot for that primary election, they will not be affiliated with a party (unless they take other steps to affiliate with a party).",0
TX,"Can I vote in one party’s primary election and another party’s primary runoff election? No. By voting in a party’s primary election, a voter has affiliated themselves with that party and is ineligible to participate in the convention or primary runoff election of another party during that calendar year. (§§162.012, 162.013).",0
TX,"If I vote in a party’s primary, am I required to vote for that party’s candidates in the November general election? No. A voter who votes in the primary is not required to vote for a particular party’s candidates in the succeeding general election.",0
TX,"What if I consider myself an independent, but wish to vote in a primary election? The act of voting in a primary election affiliates a voter with a political party. (§162.003). However, if a voter has not otherwise affiliated themselves with a political party, they are able to vote in the primary of either party.",0
TX,"What are student election clerks? Student election clerks are high school students who are 16 years of age or older who participate in the electoral process by serving as election clerks at the polling place during Early Voting and/or on Election Day. The purpose is two-fold: 1) to introduce students to the electoral process, including the rights and responsibilities of voters, and to inspire the students with an interest in their government, and 2) to provide their local election officials with additional resources, by filling positions at polling places working under the direction of the polling place presiding judge election judge.",0
TX,"What are the requirements for a student to serve as an election clerk? To qualify as a student election clerk, the student must:Be at least 16 years old on Election Day;Be enrolled in a public, private, or qualified home school;Be a U.S. citizen;Have consent of his/her parent or legal guardian to work the election;Have consent of his/her school principal (or parent/legal guardian for home-schooled students); andComplete any required election worker training program.",0
TX,What are the Benefits of Serving as an Election Clerk? Some of the benefits of serving as an election clerk are:Election workers are paid hourly for their service.Students will gain practical experience by serving their community and state.Experience as an election clerk is an impressive addition to a resumé or college application.Students can take part in a rewarding activity while learning about the democratic process.Students can earn community service hours for school.,0
TX,"What are the Responsibilities of an Election Clerk? Working under the supervision of the judge, student election clerks may assist with the following duties:Organizing the polling place before the polls open.Ensuring that qualified voters are permitted to vote.Checking in and processing voters.Distributing ballots to registered voters.Providing instructions and assistance to voters.Answering voters’ questions.Explaining the use of the voting equipment.Maintaining order in the polling place on Election Day.Obtaining results after the polls are closed and closing the polling place.",0
TX,"How do I Apply to be a Student Election Clerk? To serve as a student election clerk, you must:Fill out theStudent Election Clerk Application and Permission Slip (PDF).Have your parent or guardian sign the Parent/Legal Guardian Permission portion.Have your school principal sign the School Principal Authorization portion. Also, take the proper steps to ensure that your absence from school in order to work during Early Voting or on Election Day will be excused.Send the application to the local elections officials conducting the electio in which you wish to serve (county clerk/elections administrator, city secretary, school superintendent, etc.). Try to send the application at least 60 days prior to Election Day (even though there is no statutory deadline).If selected, attend the required election training class prior serving as a clerk. This training provides all the necessary information and knowledge to be a successful elections clerk.Show up to work at the polls as assigned during Early Voting or on Election Day.",0
TX,"How Often can I Serve as a Student Election Clerk? A school district may excuse a student for the purpose of serving as an Early Voting and/or Election Day clerk for a maximum oftwo days in a school year.Example: A student could work two weekdays during Early Voting for an election held on a Saturday, and then also work on Election Day (a Saturday), as the student would only have to be excusedfrom schoolfor two weekdays.",0
TX,"Can I still work as a student election clerk once I turn 18? A high school or home schooled student who is 18 years of age but isnot yet registered to voteis still eligible to serve as a student election clerk. However, we encourage all individuals who are eligible to register to vote to do so, at which point they would be eligible to serve as a regular election day judge or clerk rather than as a student election clerk.",0
TX,"How will the polling place election judge know which students are interested and available or even how to contact them? The Secretary of State’s office has aStudent Election Worker Application and Permission Slip (PDF, 30k)posted on its website that political subdivisions can use for students to apply to be election clerks. The students can fill out the application, get the required signatures, and send the form to the election officials who serve the election in which the student wishes to serve. The elections official will provide each judge with a list of all eligible student election workers. Here is a link tocontact information for county election officials.",0
TX,"Do the school authorities send the election officials student names, addresses, and phone numbers directly? Can the school give out this information without a written approval notice from a parent/legal guardian of the students? The student will provide all required information directly to the election officials. TheStudent Election Worker Application and Permission Slip (PDF, 30k)for students to complete and send to their local elections officials includes a consent section for both parent/guardian and the appropriate school official. The student will be responsible for obtaining the principal’s consent to serve as an election clerk. The student (not the school) provides the information directly to the election officials. The school will not need to contact the election officials. In addition, the student must obtain parental or legal guardian consent on the same application before the student can serve as an election clerk.",0
TX,"How will the election officials inform the school that the student actually worked on Election Day? Serving as an election clerk is now included in the Texas Education Code’s definition of “excused absence.” Student election clerks are entitled to compensation in the same manner as other election clerks. The election official should give each student worker documentation in the form of a time sheet, pay stub, or other letter or form showing that the student served as an election worker and the hours worked. Ultimately, however, it is up to the student to ensure that the school is given the proper documentation in order to have an excused absence.",0
TX,"How many student election clerks can serve at each polling place? Up to four student election clerks may work at a single Early Voting site at a time, and up to two student clerks may work at an Election Day polling place at a time; except that not more than four student election clerks may serve at any countywide polling place.",0
TX,"Can student election clerks work outside of their home precinct? Students can work outside of their home precinct because election clerks are not limited to working only in their own precincts. The positions in each precinct should be filled in the order in which the students apply, assuming they meet all the requirements. Any extra student applicants for a given precinct may work in another precinct that does not already have its authorized number of student election clerk positions filled.",0
TX,"What if the parents and student give their general consent, then the student is later assigned to a polling place or time that he or she does not want to work? The student clerk may simply turn down the assignment (just like any other voluntary election clerk offered an assignment that presents a conflict).",0
TX,"Can a student election worker serve as an interpreter? Yes. When election workers are communicating with a voter who cannot communicate in English, a student election worker may communicate with the voter in a language the voter and the clerk understands.",0
TX,"Are there any labor laws about how many hours a student can work during a school day? Under the Texas Labor Code, the employment hours of persons 16 or older are not restricted by state law. Persons 16 or 17 years of age have no restrictions on the number of hours or times of day they may work.",0
TX,"Are there any curfew laws that the student could run afoul of if they were out late due to extended voting hours? There are no state law curfews in Texas. However, some municipalities and perhaps counties have curfews by local ordinance; therefore, the answers would vary depending on the details of any applicable local ordinance. It is common for most local curfew ordinances to give exceptions for school or work-related activities, for which this would likely qualify. Also, the student will not be in violation of the compulsory attendance law for schools because, again, the legislation provides for an excused absence when serving as an election clerk.",0
TX,"WHO IS ELIGIBLE TO VOTE BY MAIL? To qualify to vote-by-mail, you must be: Absent from your county of residence on Election Day and during the early voting period, Sick or have a disability that prevents you from voting in person without assistance, Absent from your county of residence on Election Day and during the early voting period, Sick or have a disability that prevents you from voting in person without assistance, 65 years old or older, Confined to jail serving a misdemeanor sentence; or confined to jail without bail pending trial for a felony or appeal of a felony conviction, Expecting to give birth within three weeks before or after Election Day, or Civilly committed under Chapter 841 of the Texas Health and Safety Code 65 years old or older, Confined to jail serving a misdemeanor sentence; or confined to jail without bail pending trial for a felony or appeal of a felony conviction, Expecting to give birth within three weeks before or after Election Day, or Civilly committed under Chapter 841 of the Texas Health and Safety Code HOW DO I REQUEST A BALLOT BY MAIL?",1
TX,"HOW DO I REQUEST A BALLOT BY MAIL? You may request a mail ballot application from your Early Voting Clerk in the county where you are registered or use this application form. Read the application instructions carefully, complete the application, and return it to your Early Voting Clerk. WHAT IS THE DEADLINE TO REQUEST A BALLOT BY MAIL?",1
TX,WHAT IS THE DEADLINE TO REQUEST A BALLOT BY MAIL? The last day to request a ballot by mail is 11 days before the election. You can return your mail ballot request form through the mail or in-person to your county’s Early Voting Clerk. WHAT IS THE DEADLINE FOR SUBMITTING A BALLOT BY MAIL?,1
TX,"WHAT IS THE DEADLINE FOR SUBMITTING A BALLOT BY MAIL? The Early Voting Clerk must receive your marked ballot by 7pm on Election Day, or by the 5th day after Election Day if your ballot is submitted from outside of the United States. WHEN ARE MAIL BALLOTS MAILED OUT TO VOTERS WHO HAVE REQUESTED THEM?",1
TX,WHEN ARE MAIL BALLOTS MAILED OUT TO VOTERS WHO HAVE REQUESTED THEM? Ballots are mailed out 30 to 45 days before an election or 7 days after the county election office receives an application. HOW DO I COMPLETE MY MAIL BALLOT?,1
TX,"HOW DO I COMPLETE MY MAIL BALLOT? When you receive your ballot, be sure to: Mark your ballot using a black or blue pen, Place your ballot in the ballot envelope and seal it, Place the ballot envelope in the carrier envelope, Complete all information UNDER THE FLAP of the carrier-envelope, including your contact information, your voter ID number, AND the last four digits of your social security number, Seal it, and Sign your name OVER THE FLAP of the carrier envelope. The Early Voting Clerk must receive your marked ballot by 7pm on Election Day or by the 5th day after Election Day if your ballot is submitted from outside of the United States. HOW DO I RETURN MY MAIL BALLOT IN PERSON?",1
